Id,MeasurementType,Projection,Distance,WayLength,HeightDifference,HeightMax,Bearing,Slope,DipAngle,DipAzimuth,StrikeAzimuth,SurfaceId,GroupName,BillboardText,Color,Thickness,x,y,z
a972c5f3-d5e0-44ce-b804-73dec254665e,Polyline,ViewPoint,5.02169314087632,5.28134204858352,0.135332381818444,3394171.72649629,93.0950815791473,3.83718808592988,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376382.61437507,-325160.587241838,-121294.245706096
d0e193da-f8a2-4078-a1fe-896092202f11,Polyline,ViewPoint,7.25493580157302,8.15550499828892,0.339063693303615,3394171.85992348,133.401362832994,5.28287577511188,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376383.57085375,-325149.130554959,-121299.172342987
1f20a8c6-0ea9-49a9-96fc-4a57b19b5559,Polyline,ViewPoint,12.8833980175507,14.7714235643434,0.209137523081154,3394171.733336,127.944029029328,4.0162823991662,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376383.40727048,-325148.879324725,-121299.296467289
d835470a-d826-4862-b7af-8c37d88b9643,Polyline,ViewPoint,1.54787636819225,1.65242443969237,0.348114931024611,3394162.98099062,88.6557174749819,18.5513505149299,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376374.43114886,-325148.693885934,-121306.156779184
4b17c87b-01f6-4334-aa4b-62702f770bec,Polyline,ViewPoint,2.01076083359452,2.13332639912336,0.395167766138911,3394162.88179578,272.967558699601,-16.7311696203245,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376374.22353674,-325149.609970121,-121306.061961041
5818f634-7c33-4218-92f4-65a252acd26f,Polyline,ViewPoint,1.27996193385228,1.33743098075377,0.131284885108471,3394162.33043678,93.3756412482414,11.2633188902488,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376373.625,-325151.422066155,-121306.128807037
d74fe9a6-9f4a-40bb-a69c-7a2b2e9eccae,Polyline,ViewPoint,0.979899909324815,1.04171905642215,0.260038731154054,3394162.7855432,92.1158445912968,20.8229140250538,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376374.26566415,-325148.796807531,-121306.266317425
2a007dce-e07e-483b-8d0f-6d7219074062,Polyline,ViewPoint,3.03430487071138,3.21331771625016,0.643951239995658,3394163.1170839,92.985689462681,17.6500369719605,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376374.28999604,-325150.134985483,-121305.920576688
f55c65c4-59fa-4a9b-9e7e-eb7afa42a35d,Polyline,ViewPoint,1.43018816855587,1.52091453877587,0.270220420323312,3394162.53519579,91.616752523689,16.3400867123602,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376373.90105168,-325149.92941687,-121306.231709213
a06dfae2-48da-46b1-906c-f41028ba0978,Polyline,ViewPoint,1.75766339386723,1.85550831441729,0.35201567504555,3394162.6990456,93.8638407192565,16.914233826067,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376374.01491144,-325149.986195617,-121306.089627938
8ac845f2-fbdc-48f9-a6e4-070f846b80bb,Polyline,ViewPoint,2.96733171242901,3.09676760573932,0.64635320706293,3394163.61178846,96.3317396556098,17.8371318941928,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376374.72863617,-325150.929160075,-121305.378494483
3f01c418-0a51-432f-94f3-265c839bdcaa,Polyline,ViewPoint,2.19987220757341,2.30205296324067,0.369539195671678,3394163.53942153,100.036026184977,14.7450199399406,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376374.72004658,-325151.777352559,-121305.19187459
170c05f6-cd15-4df9-a23c-007f624a4904,Polyline,ViewPoint,1.47271701432585,1.5320092756439,0.113382966257632,3394163.55314623,105.6961301531,9.16776975048589,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376374.81789368,-325152.324389256,-121304.969820117
51923bd8-54a8-4b52-a52c-f8f8b5379b46,Polyline,ViewPoint,1.02013706028541,1.0844064062091,0.233180945273489,3394163.80118533,99.1129907481764,18.3389708006484,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376375.08951298,-325151.397335786,-121305.170163801
208ef2ae-37e3-4890-a65c-b0e26731fe94,Polyline,ViewPoint,2.22637887016574,2.31654767006642,0.374634217470884,3394163.11590578,98.9369775093748,14.8168980031015,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376374.33203806,-325151.2227713,-121305.556712451
76278b9f-ab38-480a-b5f0-93e3e222e352,Polyline,ViewPoint,1.86728314984699,1.94820880776848,0.450067708268762,3394163.17708453,96.6411354581185,19.1907242137886,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376374.39479141,-325150.780120364,-121305.653028179
50bc71ac-c310-45e4-81a9-d46c26d2284d,Polyline,ViewPoint,4.15926129620183,4.50650573106044,0.326197493821383,3394165.48155938,109.454156030585,0,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376376.34790808,-325157.377318837,-121302.541786388
c9afdaa6-0d6b-41d1-9ca5-b726246b115c,Polyline,ViewPoint,4.23652213801623,4.95717733358665,0.289575308561325,3394165.70672183,111.042219827165,8.33035039417722,NaN,NaN,NaN,,Measurements,,[147. 112. 219. 255],2.5,3376376.87973535,-325152.029084802,-121304.546749691
cfe93748-ba72-4f5b-9e8d-c834ffaaf4ac,Polyline,ViewPoint,8.90908609862868,10.1520742946408,0.990884445142001,3394169.92810969,316.363241926072,4.09763194463614,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],4,3376381.19256544,-325149.528551934,-121301.130280854
0af492a3-ee07-446c-ba0d-4ec648b28102,Polyline,ViewPoint,4.48439467872869,4.74086659468091,0.145020651165396,3394166.17892164,299.116914336309,-5.67209805377155,NaN,NaN,NaN,,Measurements,,[147. 112. 219. 255],1,3376376.97994781,-325158.245602937,-121301.947640162
af484941-b212-4fa0-b237-46d766465f24,Polyline,ViewPoint,2.71137260634198,3.08197596508868,0.354080443270504,3394170.44857239,105.133501842161,12.2951878053906,NaN,NaN,NaN,,Measurements,,[147. 112. 219. 255],1,3376380.89706839,-325163.396543097,-121295.653719092
c0067d30-9d48-4544-a9b1-3a4c9c7e71ce,Polyline,ViewPoint,3.70062253110844,4.07187817531607,0.40495344158262,3394167.85408509,304.581693887837,-9.67535753901199,NaN,NaN,NaN,,Measurements,,[147. 112. 219. 255],1,3376378.40927005,-325160.209653327,-121300.13476716
d90f6a72-ced2-43a1-936c-2c3a03630a71,Polyline,ViewPoint,7.56839601366774,7.90718249509337,0.513113676104695,3394162.51709725,87.9602809160038,9.45929365393964,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],4,3376373.87192101,-325148.300063733,-121306.293908237
b63602ed-bb4c-4e7a-8980-130ec8fe6a02,Polyline,ViewPoint,8.61770634321925,9.09887778983336,0.291971893515438,3394164.92967901,103.73909621111,6.8040682253977,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376375.7604891,-325153.489113574,-121304.329145576
c0084a94-ff0f-4a3e-8fbb-7650dd5cd863,Polyline,ViewPoint,5.15524160553876,5.96588715464443,0.384294073097408,3394165.68395216,110.212626166669,8.74225634922518,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376376.80153821,-325152.230757606,-121304.407369541
05f0c9ec-0a8b-4dcf-b129-f9521eeb800d,Polyline,ViewPoint,8.60761603745082,9.78638586610179,0.486771811265498,3394165.25857175,108.689816637585,7.80617008829098,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],4,3376376.17363889,-325154.160792097,-121304.005667503
0610e2cf-60c1-4218-9cd7-d534eab0451f,Polyline,ViewPoint,4.47190055007036,5.38052881162471,0.0136694042012095,3394166.83164787,121.287624153325,3.81700316344024,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376378.28242597,-325150.695887197,-121303.83913038
ca411e5e-07ac-4896-8c87-6b8e522af362,Polyline,ViewPoint,4.39300326086169,4.75857399400449,0.409953500609845,3394167.31394634,124.668665660383,8.7370094974973,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376377.90288068,-325159.497015812,-121300.956491419
d9c983e2-9d8f-46ad-8a3e-d4d5c25c1d1e,Polyline,ViewPoint,5.00708927251108,5.25611692388832,0.069413198158145,3394167.35049077,301.791835969459,-4.3975458573795,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],4,3376378.80526465,-325150.565760234,-121303.71693889
956a4999-07da-4b4c-ae74-fd5d2699f515,Polyline,ViewPoint,2.88900415470861,3.18377277890916,0.605802347883582,3394167.84577986,103.372434950178,-7.24406874655794,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],4,3376378.81785366,-325154.117338035,-121302.050503563
e6f80926-e8e2-423e-b71e-e07d6d2ba67e,Polyline,ViewPoint,3.70822763670625,4.41186116750883,0.278211387805641,3394168.36406087,291.173883671587,-8.70587293900426,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],4,3376378.96935737,-325160.851167086,-121298.868261547
82eb04a0-5ebd-4022-894e-84625b04315f,Polyline,ViewPoint,4.13727267745604,5.82963996122413,0.455486295744777,3394168.36554128,121.491145744389,-2.71633368804003,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],4,3376379.15196482,-325157.381617644,-121300.647140298
b76abebc-ae7d-41cc-823b-27e766cc44cb,Polyline,ViewPoint,2.14789252257951,2.34008591240233,0.340519844554365,3394168.74869544,119.257002194006,-5.34771219442785,NaN,NaN,NaN,,Measurements,,[255. 255. 255. 0],1,3376379.37771939,-325160.267256876,-121298.957730715
